"ActiveCells","POR","PERMI","PERMJ","PERMK","Pressure[0]","Pressure[366]","Pressure[731]","Pressure[1096]","Pressure[1461]","Pressure[1827]","Pressure[2192]","Pressure[2557]","Pressure[2699.793]","CO2Gas[0]","CO2Gas[366]","CO2Gas[731]","CO2Gas[1096]","CO2Gas[1461]","CO2Gas[1827]","CO2Gas[2192]","CO2Gas[2557]","CO2Gas[2699.793]","CO2Oil[0]","CO2Oil[366]","CO2Oil[731]","CO2Oil[1096]","CO2Oil[1461]","CO2Oil[1827]","CO2Oil[2192]","CO2Oil[2557]","CO2Oil[2699.793]","CO2Water[0]","CO2Water[366]","CO2Water[731]","CO2Water[1096]","CO2Water[1461]","CO2Water[1827]","CO2Water[2192]","CO2Water[2557]","CO2Water[2699.793]","Cell Type"
1,0.0847,0.5536,0.5536,0.05536,16450,12598.6,12381.4,12099.4,12135.7,11974.8,11979.8,11828.2,11802,0,0.056,0.064,0.164,0.182,0.298,0.316,0.411,0.408,0.003,0.036,0.041,0.103,0.115,0.186,0.198,0.256,0.253,0,0.001,0.001,0.003,0.004,0.006,0.006,0.008,0.008,12
1,0.1299,0.3079,0.3079,0.03079,16450,12600.6,12340.9,12057.3,12051.8,11913.7,11873.1,11767.6,11713,0,0,0,0.006,0.007,0.009,0.01,0.012,0.013,0.003,0.003,0.003,0.004,0.005,0.005,0.007,0.008,0.008,0,0,0,0,0,0,0,0,0,12
1,0.1006,0.258,0.258,0.0258,16450,12610.7,12319.7,12048.9,12017.2,11893.5,11840.9,11744.3,11696.3,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.1399,0.0914,0.0914,0.00914,16450,12593.3,12287.4,12028.1,11972.9,11868,11799.5,11717.3,11669.2,0,0,0,0.008,0.009,0.01,0.011,0.012,0.012,0.003,0.004,0.005,0.005,0.006,0.006,0.007,0.007,0.007,0,0,0,0,0,0,0,0,0,12
1,0.1094,0.2758,0.2758,0.02758,16450,12587.3,12251.5,11995.6,11916.2,11821.7,11736.1,11662.9,11609,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.1002,0.4089,0.4089,0.04089,16450,12587.6,12223.9,11958.2,11876.5,11773.7,11693.7,11613,11571,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.1131,0.2512,0.2512,0.02512,16450,12604,12215.4,11937.4,11861.9,11749.9,11685.2,11592.7,11567.6,0,0,0.007,0.008,0.011,0.013,0.016,0.022,0.024,0.003,0.003,0.005,0.005,0.007,0.008,0.01,0.014,0.015,0,0,0,0,0,0,0,0,0,12
1,0.109,0.6997,0.6997,0.06997,16450,12650.7,12236.8,11968.4,11878.9,11771.7,11689.2,11603.2,11572.5,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.1213,1.1322,1.1322,0.11322,16450,12732.1,12280.9,12017.4,11917.4,11815.8,11725.1,11646.4,11612.9,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.1197,0.9671,0.9671,0.09671,16450,12779.8,12303.3,12039.4,11935.4,11835.8,11742.3,11667.3,11632.7,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.1065,3.3331,3.3331,0.33331,16450,12803.8,12322.8,12059.2,11954.9,11856.1,11762.4,11688.5,11653.8,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0753,0.6396,0.6396,0.06396,16450,16450,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0861,3.655,3.655,0.3655,16450,16281.2,16279.7,16250.9,16269.4,16249.1,16261,16243.3,16259.7,0,0,0,0,0,0,0,0,0,0.003,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0907,3.8651,3.8651,0.38651,16450,16151.5,16164.1,16129,16155.2,16122.8,16143.8,16114.5,16135.7,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,12
1,0.0996,6.7531,6.7531,0.67531,16450,15983.1,16018.1,15980.5,16021.6,15980.2,16012.5,15974.3,16000.5,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,12
1,0.0831,0.393,0.393,0.0393,16450,15497.8,15569.4,15509.9,15605.5,15539.3,15613.6,15552.9,15597.9,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,12
1,0.0834,0.429,0.429,0.0429,16450,14451.8,14532.2,14399.1,14585.7,14481,14644.1,14553.1,14637.4,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.1283,0.2204,0.2204,0.02204,16450,14379,14433.2,14230.8,14433.3,14275.7,14467.3,14340,14439.6,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.124,0.4324,0.4324,0.04324,16450,14259.5,14314.8,14084.1,14301.9,14111.6,14325.7,14171.6,14287.4,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0,0,0,0,0,0,0,0,0,12
1,0.0877,0.5167,0.5167,0.05167,16450,14198.8,14302.1,14025.9,14319.9,14031.1,14356.1,14093.1,14350.4,0,0.748,0.708,0.892,0.877,0.946,0.938,0.967,0.965,0.003,0.493,0.473,0.556,0.554,0.574,0.575,0.58,0.582,0,0.014,0.013,0.016,0.016,0.017,0.017,0.017,0.017,12
1,0.1422,0.3596,0.3596,0.03596,16450,14032.8,14062.8,13782.8,13993.1,13778.5,13982.9,13823.8,13916,0,0,0,0,0,0,0,0,0,0.003,0.012,0.015,0.033,0.035,0.066,0.067,0.109,0.109,0,0,0.001,0.001,0.001,0.002,0.002,0.003,0.003,12
1,0.1037,0.6241,0.6241,0.06241,16450,13868.2,13906.3,13624.3,13838.1,13611.9,13816.6,13642.8,13738.5,0,0,0,0,0,0,0,0,0,0.003,0.003,0.004,0.005,0.006,0.007,0.01,0.012,0.014,0,0,0,0,0,0,0,0,0,12
1,0.1056,2.4231,2.4231,0.24231,16450,13606,13652.9,13370.3,13594.7,13365.8,13577.3,13396.8,13492.3,0,0,0,0,0,0,0,0,0,0.003,0.003,0.004,0.004,0.006,0.007,0.008,0.01,0.011,0,0,0,0,0,0,0,0,0,12
1,0.1246,0.5413,0.5413,0.05413,16450,13594.9,13625.2,13328.2,13557.5,13320.8,13540.4,13354.1,13454.3,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0,0,0,0,0,0,0,0,0,12
1,0.06,0.2215,0.2215,0.02215,16450,13455.8,13468,13147.7,13388.4,13134.3,13367.5,13164.6,13276.6,0,0,0,0,0,0,0,0,0,0.003,0.004,0.006,0.007,0.008,0.009,0.01,0.01,0.011,0,0,0,0,0,0,0,0,0,12
1,0.076,0.0521,0.0521,0.00521,16450,13472.6,13828.7,13146.9,13845.5,13118.4,13866,13150.6,13905.3,0,0.602,0.544,0.806,0.775,0.887,0.869,0.931,0.926,0.003,0.396,0.364,0.506,0.5,0.542,0.544,0.558,0.565,0,0.011,0.01,0.014,0.014,0.016,0.015,0.016,0.016,12
1,0.09,0.1756,0.1756,0.01756,16450,13197.2,13148.5,12824.5,13036,12805.9,13004.1,12825.8,12911.6,0,0,0,0,0,0,0,0,0,0.003,0.006,0.009,0.015,0.017,0.03,0.031,0.047,0.048,0,0,0,0.001,0.001,0.001,0.001,0.001,0.002,12
1,0.0808,0.076,0.076,0.0076,16450,13036.1,12971.2,12657.5,12856.1,12643.7,12828.7,12661.4,12737.4,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.007,0.007,0,0,0,0,0,0,0,0,0,12
1,0.0853,0.161,0.161,0.0161,16450,12061.4,11973.8,11757.2,11834.1,11714.9,11854.1,11772.8,11808.4,0,0.005,0.005,0.006,0.006,0.007,0.008,0.009,0.009,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.006,0,0,0,0,0,0,0,0,0,12
1,0.0769,0.0357,0.0357,0.00357,16450,12779.5,12649.1,12335.6,12468.5,12266.4,12386,12236.3,12268.8,0,0,0,0,0,0,0,0.005,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0888,0.1158,0.1158,0.01158,16450,12803.3,12647.7,12318.1,12437,12222.9,12325.9,12154.3,12188.6,0,0,0,0,0,0.015,0,0.017,0.017,0.003,0.005,0.005,0.008,0.008,0.01,0.01,0.011,0.011,0,0,0,0,0,0,0,0,0,12
1,0.0843,0.5383,0.5383,0.05383,16450,12823.7,12718.3,12317.7,12541.5,12197.6,12447,12100.6,12358.9,0,0.714,0.681,0.895,0.882,0.955,0.95,0.978,0.977,0.003,0.456,0.435,0.537,0.536,0.557,0.559,0.561,0.564,0,0.013,0.012,0.015,0.015,0.016,0.016,0.017,0.017,12
1,0.0918,2.8751,2.8751,0.28751,16450,12738.8,12535.8,12218.6,12274.9,12107.9,12129,12004.8,11976.9,0,0,0,0.101,0.1,0.209,0.2,0.318,0.307,0.003,0.02,0.024,0.064,0.063,0.132,0.126,0.199,0.192,0,0.001,0.001,0.002,0.002,0.004,0.004,0.006,0.006,12
1,0.1209,2.2497,2.2497,0.22497,16450,12697.6,12478.7,12163.4,12202,12036.9,12040.6,11922.4,11878.7,0,0,0,0.017,0.029,0.044,0.064,0.085,0.094,0.003,0.004,0.007,0.011,0.019,0.028,0.04,0.053,0.059,0,0,0,0,0.001,0.001,0.001,0.002,0.002,12
1,0.063,1.5087,1.5087,0.15087,16450,12455.8,12224.7,11918.9,11930.9,11755,11710,11540.1,11479.4,0,0,0.023,0.032,0.041,0.064,0.068,0.141,0.136,0.003,0.006,0.015,0.02,0.026,0.04,0.042,0.087,0.083,0,0,0,0.001,0.001,0.001,0.001,0.003,0.003,12
1,0.1282,0.6805,0.6805,0.06805,16450,12540.3,12275.8,11983.2,11979.8,11829.8,11792.1,11664.1,11614.6,0,0,0,0.006,0.006,0.006,0.007,0.007,0.007,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.005,0,0,0,0,0,0,0,0,0,12
1,0.1422,0.9118,0.9118,0.09118,16450,12587.4,12299.5,12018.7,11999.5,11859.7,11820.4,11704.8,11660.3,0,0,0.025,0.029,0.033,0.036,0.041,0.045,0.046,0.003,0.013,0.016,0.018,0.021,0.023,0.025,0.028,0.029,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12
1,0.1204,3.6498,3.6498,0.36498,16450,12633.6,12357.1,12026.8,12094.3,11853,11971.4,11698,11872.7,0,0.714,0.561,0.844,0.784,0.913,0.889,0.95,0.946,0.003,0.455,0.356,0.515,0.485,0.54,0.532,0.549,0.55,0,0.013,0.01,0.015,0.014,0.016,0.015,0.016,0.016,12
1,0.1198,0.3641,0.3641,0.03641,16450,12570.1,12227.3,11986.8,11888.2,11812.7,11705,11644.4,11571.7,0,0,0.013,0.024,0.03,0.062,0.066,0.116,0.119,0.003,0.005,0.009,0.015,0.019,0.038,0.041,0.072,0.073,0,0,0,0,0.001,0.001,0.001,0.002,0.002,12
1,0.1378,0.8516,0.8516,0.08516,16450,12537.6,12170.7,11910.3,11817.2,11723.7,11625.8,11562.3,11502,0,0,0.005,0.005,0.006,0.007,0.008,0.012,0.014,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.008,0.009,0,0,0,0,0,0,0,0,0,12
1,0.1039,1.7247,1.7247,0.17247,16450,12487,12097.1,11832.7,11733.3,11627.6,11527.2,11443.6,11397.4,0,0,0.005,0.007,0.01,0.015,0.021,0.027,0.031,0.003,0.003,0.003,0.004,0.006,0.009,0.013,0.017,0.019,0,0,0,0,0,0,0,0.001,0.001,12
1,0.1163,3.5762,3.5762,0.35762,16450,12586.1,12177.6,11919,11820,11719,11623.4,11543.2,11502.9,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.1384,2.5904,2.5904,0.25904,16450,12681.3,12241.9,11983.6,11879.6,11781,11685.1,11607.8,11570.2,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.1193,4.3094,4.3094,0.43094,16450,12736.2,12272.5,12013.2,11907.2,11809.5,11713.7,11638.6,11602.6,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.1372,6.209,6.209,0.6209,16450,12802.9,12329.6,12069.5,11963.5,11866,11770.6,11696.3,11660.8,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0745,2.3134,2.3134,0.23134,16450,16450,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0762,7.5587,7.5587,0.75587,16450,16271.9,16274.3,16249.5,16264.9,16243.5,16255.7,16237,16250.4,0,0,0,0,0,0,0,0,0,0.003,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1066,3.8594,3.8594,0.38594,16450,16170.6,16184.5,16152.2,16177.8,16146,16166.4,16137.6,16156.7,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,12
1,0.1545,2.1248,2.1248,0.21248,16450,16038.9,16067.6,16030.1,16068.3,16028.4,16058.4,16021.9,16045.7,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,12
1,0.1431,1.0541,1.0541,0.10541,16450,15620.8,15676.1,15609.1,15695.9,15628.7,15698.8,15639.4,15681.4,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,12
1,0.1377,0.4853,0.4853,0.04853,16450,14850.7,14911.3,14764.7,14922.3,14802.1,14947.3,14848.1,14924.7,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0,0,0,0,0,0,0,0,0,12
1,0.1118,0.2774,0.2774,0.02774,16450,14424.4,14470.3,14258.9,14455.5,14292.1,14480.9,14351.4,14447.8,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0704,0.4922,0.4922,0.04922,16450,14223.3,14263.3,14021.5,14229.2,14043.1,14247,14101.9,14204.2,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.089,0.4595,0.4595,0.04595,16450,14101.8,14134.5,13872,14082.9,13884,14092.2,13939.9,14040.4,0,0,0,0,0,0,0,0,0,0.003,0.014,0.018,0.04,0.042,0.078,0.076,0.12,0.118,0,0,0.001,0.001,0.001,0.002,0.002,0.004,0.004,12
1,0.1202,0.4854,0.4854,0.04854,16450,14025.2,14052,13780.3,13989,13779.5,13985.6,13827.9,13927.1,0,0,0,0,0,0,0,0,0,0.003,0.003,0.004,0.004,0.005,0.007,0.009,0.012,0.014,0,0,0,0,0,0,0,0,0,12
1,0.1275,1.173,1.173,0.1173,16450,13947.8,13976.5,13699.5,13909.7,13690.4,13893.6,13726.6,13825.2,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0,0,0,0,0,0,0,0,0,12
1,0.0842,1.0179,1.0179,0.10179,16450,13790.5,13820.6,13535.5,13752.8,13526.4,13734.1,13557.6,13655.1,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0,0,0,0,0,0,0,0,0,12
1,0.053,0.2762,0.2762,0.02762,16450,13694.5,13717.8,13421.6,13644.3,13411.7,13625.7,13444,13544.4,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0,0,0,0,0,0,0,0,0,12
1,0.0851,0.2145,0.2145,0.02145,16450,13532,13534.2,13221.6,13454.9,13210.9,13434.7,13240.9,13346.5,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0968,0.3718,0.3718,0.03718,16450,13475.6,13460.8,13139.3,13373.4,13124.4,13348.1,13148.3,13254.3,0,0,0,0,0,0,0,0,0,0.003,0.004,0.005,0.006,0.007,0.008,0.008,0.01,0.01,0,0,0,0,0,0,0,0,0,12
1,0.1078,0.3523,0.3523,0.03523,16450,13313.9,13277.5,12958.7,13179,12946.5,13151.9,12966.8,13058.6,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0,0,0,0,0,0,0,0,0,12
1,0.0727,0.3174,0.3174,0.03174,16450,13168.6,13108.9,12796,13001.2,12784.9,12972.8,12801.5,12880.5,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0942,0.1411,0.1411,0.01411,16450,13050.1,12939.5,12635.9,12804.3,12608,12765.2,12613.6,12672.2,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.1085,0.0595,0.0595,0.00595,16450,12952.3,12820,12500.1,12639.7,12436.4,12558.1,12404.6,12444.1,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.1185,0.1857,0.1857,0.01857,16450,12919.1,12763.8,12437.3,12555.4,12349.7,12444.4,12289.3,12316.7,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.1213,2.1003,2.1003,0.21003,16450,12881.4,12703.5,12377.6,12472,12276.9,12343.8,12191.6,12200.4,0,0,0,0.045,0,0.066,0.067,0.075,0.075,0.003,0.009,0.016,0.029,0.032,0.042,0.043,0.048,0.047,0,0,0.001,0.001,0.001,0.001,0.001,0.002,0.002,12
1,0.138,7.6837,7.6837,0.76837,16450,12876.5,12673,12355.5,12415.6,12243.7,12273.3,12144,12125.7,0,0,0,0,0,0.033,0.042,0.053,0.056,0.003,0.004,0.006,0.009,0.014,0.021,0.026,0.034,0.035,0,0,0,0,0,0.001,0.001,0.001,0.001,12
1,0.0959,19.2864,19.2864,1.92864,16450,12845.5,12617.4,12309.8,12344.9,12187.8,12192.8,12070.9,12038.1,0,0,0,0,0,0.035,0.045,0.053,0.055,0.003,0.003,0.005,0.01,0.017,0.022,0.029,0.034,0.035,0,0,0,0,0.001,0.001,0.001,0.001,0.001,12
1,0.1066,4.4478,4.4478,0.44478,16450,12708.7,12462.1,12162.4,12175.5,12017.1,11994.7,11863.1,11816.1,0,0,0,0.006,0.007,0.009,0.012,0.015,0.016,0.003,0.003,0.003,0.004,0.004,0.006,0.007,0.009,0.01,0,0,0,0,0,0,0,0,0,12
1,0.11,8.4199,8.4199,0.84199,16450,12661.9,12396.1,12104.5,12102.2,11952.7,11919.3,11796.4,11751,0,0,0,0.005,0.005,0.005,0.006,0.006,0.006,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0,0,0,0,0,0,0,0,0,12
1,0.1391,1.6341,1.6341,0.16341,16450,12649.2,12363.2,12078.5,12062,11920.6,11881.4,11764.8,11722.5,0,0,0,0.006,0.006,0.006,0.007,0.008,0.008,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0,0,0,0,0,0,0,0,0,12
1,0.1585,2.5932,2.5932,0.25932,16450,12611.6,12302.9,12022.8,11992.9,11859.1,11816.5,11703.6,11668.4,0,0,0.039,0.05,0.061,0.079,0.088,0.125,0.128,0.003,0.016,0.025,0.032,0.038,0.049,0.055,0.078,0.079,0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,12
1,0.1596,1.4306,1.4306,0.14306,16450,12591.8,12244.3,11982.4,11904.1,11799.1,11713.4,11634.6,11580.2,0,0,0.006,0.008,0.01,0.014,0.018,0.024,0.027,0.003,0.003,0.004,0.005,0.007,0.009,0.011,0.015,0.016,0,0,0,0,0,0,0,0,0.001,12
1,0.1449,4.3445,4.3445,0.43445,16450,12577.8,12212.8,11954.3,11865.9,11765.6,11673,11597,11543.5,0,0,0.005,0.005,0.006,0.007,0.009,0.014,0.016,0.003,0.003,0.003,0.003,0.004,0.005,0.006,0.009,0.01,0,0,0,0,0,0,0,0,0,12
1,0.1208,1.9394,1.9394,0.19394,16450,12577.6,12186.5,11930.6,11832.2,11732.8,11635.8,11557.6,11511,0,0,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0,0,0,0,0,0,0,0,0,12
1,0.0981,2.1327,2.1327,0.21327,16450,12614,12207.1,11952.9,11850.9,11752.9,11655.5,11577.6,11534.6,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.1092,1.9263,1.9263,0.19263,16450,12661.3,12230.8,11978,11871.2,11775.2,11676.9,11600.9,11561.1,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.1055,0.9951,0.9951,0.09951,16450,12714.4,12259,12004.9,11896.2,11800.9,11702.8,11628.3,11591,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.1454,2.3092,2.3092,0.23092,16450,12804.3,12338.5,12083.6,11975,11879.5,11781.9,11707.9,11671.5,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0879,5.3132,5.3132,0.53132,16450,16450,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1198,4.3514,4.3514,0.43514,16450,16283,16285.1,16263.1,16277,16256.8,16268.7,16251,16262.8,0,0,0,0,0,0,0,0,0,0.003,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0885,5.7053,5.7053,0.57053,16450,16182,16196.9,16165.8,16191.7,16160.3,16180.9,16152.3,16170.5,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,12
1,0.14,3.6477,3.6477,0.36477,16450,16111.2,16135.3,16100.4,16133.9,16097.1,16123.4,16089.8,16111.1,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.002,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,12
1,0.137,1.095,1.095,0.1095,16450,15702.2,15741.1,15668,15753.6,15687.8,15760.2,15703,15744.9,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0,0,0,0,0,0,0,0,0,12
1,0.1361,0.8729,0.8729,0.08729,16450,15111.3,15131.6,14967.6,15111.7,14990.7,15131.3,15034.3,15107.9,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,12
1,0.1379,0.5413,0.5413,0.05413,16450,14563.8,14605.3,14387,14577.2,14409.6,14596.4,14465.9,14560.3,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,12
1,0.0706,2.1988,2.1988,0.21988,16450,14247.8,14285.6,14035.9,14241.7,14048.9,14250.8,14102.7,14202.8,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
1,0.0972,1.6304,1.6304,0.16304,16450,14115.9,14147.2,13883.6,14093,13890.1,14095.8,13941,14041.2,0,0,0,0,0,0,0,0,0,0.003,0.003,0.004,0.004,0.005,0.006,0.008,0.01,0.011,0,0,0,0,0,0,0,0,0,12
1,0.1068,3.6263,3.6263,0.36263,16450,14068.4,14096.4,13826.6,14037.5,13829.1,14035,13876,13975.4,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0,0,0,0,0,0,0,0,0,12
1,0.1101,2.2885,2.2885,0.22885,16450,13994.2,14020.6,13744.7,13955.9,13739.6,13944,13778.5,13877.2,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0,0,0,0,0,0,0,0,0,12
1,0.0528,2.4968,2.4968,0.24968,16450,13887.6,13910.5,13625,13838.2,13614.4,13820.8,13648.1,13746.5,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0,0,0,0,0,0,0,0,0,12
1,0.1129,1.5765,1.5765,0.15765,16450,13784.4,13806,13512.9,13730.5,13500.6,13711.3,13533.9,13633.9,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0,0,0,0,0,0,0,0,0,12
1,0.0878,0.8696,0.8696,0.08696,16450,13637.7,13649.3,13345,13569.7,13332.1,13548,13361.7,13463.6,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0,0,0,0,0,0,0,0,0,12
1,0.1132,0.2466,0.2466,0.02466,16450,13525.9,13509.4,13195.5,13424.2,13183.8,13400.8,13208.8,13309.2,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,12
