"ActiveCells","POR","PERMI","PERMJ","PERMK","Pressure[0]","Pressure[366]","Pressure[731]","Pressure[1096]","Pressure[1461]","Pressure[1827]","Pressure[2122.007]","CO2Gas[0]","CO2Gas[366]","CO2Gas[731]","CO2Gas[1096]","CO2Gas[1461]","CO2Gas[1827]","CO2Gas[2122.007]","CO2Oil[0]","CO2Oil[366]","CO2Oil[731]","CO2Oil[1096]","CO2Oil[1461]","CO2Oil[1827]","CO2Oil[2122.007]","CO2Water[0]","CO2Water[366]","CO2Water[731]","CO2Water[1096]","CO2Water[1461]","CO2Water[1827]","CO2Water[2122.007]","Cell Type"
1,0.06,0.0611,0.0611,0.00611,16450,14878,13737,13228,13017,12877,12796,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0716,0.1175,0.1175,0.01175,16450,14721,13573,13098,12904,12776,12697,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0676,0.5893,0.5893,0.05893,16450,14581,13436,12985,12802,12680,12602,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0712,0.933,0.933,0.0933,16450,14531,13385,12943,12764,12645,12567,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0938,3.3619,3.3619,0.33619,16450,14552,13409,12969,12790,12672,12594,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0503,5.5284,5.5284,0.55284,16450,14640,13497,13057,12878,12759,12681,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0583,0.8267,0.8267,0.08267,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0475,1.2165,1.2165,0.12165,16450,16006,15983,15943,15948,15924,15933,0,0,0,0,0,0,0,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,12
1,0.1099,2.1126,2.1126,0.21126,16450,15872,15844,15779,15792,15753,15770,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0,0,0,0,0,0,0,12
1,0.1491,1.1792,1.1792,0.11792,16450,15835,15768,15677,15677,15627,15636,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1037,1.4941,1.4941,0.14941,16450,15698,15583,15457,15450,15390,15400,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0656,1.1487,1.1487,0.11487,16450,15509,15368,15225,15217,15153,15164,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0393,1.1476,1.1476,0.11476,16450,15354,15196,15041,15029,14960,14970,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0862,0.5605,0.5605,0.05605,16450,15283,15112,14951,14935,14864,14872,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0669,0.0219,0.0219,0.00219,16450,15302,15079,14897,14862,14788,14787,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0499,0.0382,0.0382,0.00382,16450,15384,15097,14883,14822,14740,14729,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0637,0.051,0.051,0.0051,16450,15454,15142,14912,14840,14753,14738,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0549,0.02,0.02,0.002,16450,15564,15229,14985,14901,14810,14790,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1143,0.0204,0.0204,0.00204,16450,15732,15331,15048,14925,14822,14787,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.067,0.0038,0.0038,0.00038,16450,15842,15292,14908,14700,14563,14496,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0594,0.02,0.02,0.002,16450,15763,15106,14648,14396,14234,14151,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1105,0.0301,0.0301,0.00301,16450,15647,14944,14464,14206,14039,13953,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0662,0.0366,0.0366,0.00366,16450,15574,14833,14330,14063,13889,13800,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0514,0.0284,0.0284,0.00284,16450,15544,14754,14223,13941,13760,13665,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0583,0.0322,0.0322,0.00322,16450,15581,14723,14147,13836,13642,13539,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0879,0.043,0.043,0.0043,16450,15588,14670,14060,13732,13530,13422,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0756,0.0221,0.0221,0.00221,16450,15491,14540,13926,13608,13410,13304,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0472,0.0294,0.0294,0.00294,16450,15415,14416,13791,13474,13277,13171,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.072,0.05,0.05,0.005,16450,15340,14306,13678,13365,13172,13068,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0643,0.0295,0.0295,0.00295,16450,15323,14241,13602,13285,13094,12989,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0416,0.0716,0.0716,0.00716,16450,15236,14087,13454,13151,12972,12871,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0324,0.119,0.119,0.0119,16450,15165,13981,13356,13064,12892,12795,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0787,0.0994,0.0994,0.00994,16450,15093,13873,13259,12980,12817,12723,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0262,0.0262,0.00262,16450,14989,13745,13162,12905,12755,12665,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0271,0.0271,0.00271,16450,14764,13546,13022,12801,12666,12583,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0911,0.0598,0.0598,0.00598,16450,14508,13318,12849,12656,12536,12457,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.053,0.0942,0.0942,0.00942,16450,14362,13200,12759,12580,12465,12388,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0911,0.5192,0.5192,0.05192,16450,14323,13174,12741,12565,12451,12373,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.099,2.078,2.078,0.2078,16450,14341,13198,12767,12591,12476,12398,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0781,1.0937,1.0937,0.10937,16450,14446,13305,12873,12697,12580,12502,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0931,1.0932,1.0932,0.10932,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0989,3.7754,3.7754,0.37754,16450,16257,16232,16198,16199,16181,16185,0,0,0,0,0,0,0,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0,0,0,0,0,0,0,12
1,0.1198,5.2862,5.2862,0.52862,16450,16288,16259,16222,16222,16202,16206,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1134,1.315,1.315,0.1315,16450,16261,16226,16184,16183,16160,16164,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0787,0.5841,0.5841,0.05841,16450,16040,15959,15872,15862,15821,15825,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0961,0.261,0.261,0.0261,16450,15793,15695,15595,15588,15540,15546,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0646,0.4179,0.4179,0.04179,16450,15544,15409,15280,15267,15210,15216,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0876,0.104,0.104,0.0104,16450,15449,15283,15140,15121,15062,15067,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0129,0.0129,0.00129,16450,15478,15222,15038,14980,14911,14899,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0216,0.0301,0.0301,0.00301,16450,15508,15180,14950,14857,14772,14747,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.055,0.0415,0.0415,0.00415,16450,15525,15164,14907,14795,14699,14668,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.051,0.0119,0.0119,0.00119,16450,15647,15232,14936,14787,14677,14632,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1123,0.004,0.004,0.0004,16450,15838,15335,14974,14759,14625,14555,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0607,0.0027,0.0027,0.00027,16450,15945,15332,14873,14579,14405,14307,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0392,0.0059,0.0059,0.00059,16450,15844,15161,14650,14333,14142,14037,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.076,0.0098,0.0098,0.00098,16450,15763,15038,14503,14177,13981,13874,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0461,0.0256,0.0256,0.00256,16450,15746,14964,14381,14024,13811,13694,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.043,0.017,0.017,0.0017,16450,15746,14907,14282,13900,13675,13550,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0656,0.035,0.035,0.0035,16450,15738,14828,14158,13753,13519,13388,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0731,0.0208,0.0208,0.00208,16450,15695,14726,14034,13626,13390,13259,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0269,0.0146,0.0146,0.00146,16450,15576,14578,13895,13507,13281,13156,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0661,0.0371,0.0371,0.00371,16450,15453,14408,13727,13354,13137,13016,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0541,0.0358,0.0358,0.00358,16450,15341,14256,13585,13232,13026,12911,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0487,0.0288,0.0288,0.00288,16450,15303,14174,13504,13160,12961,12850,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0592,0.0428,0.0428,0.00428,16450,15209,14009,13346,13019,12834,12728,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0449,0.0816,0.0816,0.00816,16450,15089,13848,13201,12894,12721,12620,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0416,0.1008,0.1008,0.01008,16450,14950,13684,13062,12777,12618,12523,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0202,0.0904,0.0904,0.00904,16450,14835,13557,12967,12705,12558,12468,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0717,0.0248,0.0248,0.00248,16450,14616,13354,12818,12590,12458,12376,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0556,0.063,0.063,0.0063,16450,14287,13086,12624,12436,12321,12246,0,0,0,0,0,0,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0419,0.4996,0.4996,0.04996,16450,14124,12965,12537,12363,12252,12175,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0685,2.0957,2.0957,0.20957,16450,14095,12948,12526,12355,12245,12168,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0656,1.277,1.277,0.1277,16450,14139,13000,12581,12410,12298,12222,0,0,0,0,0,0,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0936,3.0541,3.0541,0.30541,16450,14243,13110,12694,12524,12412,12335,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1067,0.6464,0.6464,0.06464,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1567,5.0274,5.0274,0.50274,16450,16315,16288,16255,16254,16237,16240,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.129,9.2184,9.2184,0.92184,16450,16328,16298,16262,16261,16242,16245,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.121,6.768,6.768,0.6768,16450,16320,16286,16248,16246,16226,16228,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.128,2.8939,2.8939,0.28939,16450,16289,16244,16197,16192,16169,16170,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0996,0.8095,0.8095,0.08095,16450,16146,16092,16039,16035,16011,16014,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0625,0.8634,0.8634,0.08634,16450,15812,15699,15598,15587,15544,15550,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.09,0.1065,0.1065,0.01065,16450,15704,15551,15427,15406,15356,15359,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0422,0.0092,0.0092,0.00092,16450,15698,15434,15250,15176,15109,15092,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0118,0.0118,0.00118,16450,15669,15319,15077,14957,14868,14833,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0306,0.1445,0.1445,0.01445,16450,15639,15226,14931,14772,14660,14612,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0334,0.0334,0.00334,16450,15730,15251,14900,14690,14555,14489,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.057,0.0133,0.0133,0.00133,16450,15866,15303,14871,14589,14420,14328,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1065,0.0146,0.0146,0.00146,16450,15936,15295,14782,14435,14231,14117,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0439,0.0136,0.0136,0.00136,16450,15897,15201,14641,14269,14048,13926,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0754,0.0129,0.0129,0.00129,16450,15918,15170,14558,14149,13909,13776,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0658,0.0378,0.0378,0.00378,16450,15887,15078,14422,13990,13737,13598,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0533,0.0135,0.0135,0.00135,16450,15860,15002,14307,13853,13591,13445,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0456,0.0308,0.0308,0.00308,16450,15750,14817,14100,13648,13389,13245,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0538,0.0753,0.0753,0.00753,16450,15687,14704,13977,13533,13278,13137,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.068,0.0922,0.0922,0.00922,16450,15654,14640,13909,13469,13218,13079,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0963,0.0684,0.0684,0.00684,16450,15512,14454,13732,13316,13079,12946,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.07,0.0825,0.0825,0.00825,16450,15361,14245,13538,13151,12932,12809,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0783,0.0255,0.0255,0.00255,16450,15313,14139,13439,13070,12863,12746,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.0234,0.0234,0.00234,16450,15211,13976,13292,12948,12758,12648,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.079,0.079,0.0079,16450,15055,13784,13122,12804,12629,12526,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0811,0.0802,0.0802,0.00802,16450,14860,13571,12941,12651,12491,12396,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0297,0.0425,0.0425,0.00425,16450,14669,13381,12792,12534,12390,12302,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.018,0.018,0.0018,16450,14391,13129,12613,12400,12278,12201,0,0,0,0,0,0,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0589,0.1196,0.1196,0.01196,16450,14127,12934,12488,12310,12203,12126,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0851,1.9786,1.9786,0.19786,16450,14014,12861,12439,12269,12160,12084,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0312,4.6288,4.6288,0.46288,16450,13988,12848,12433,12264,12155,12079,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0747,2.2903,2.2903,0.22903,16450,14042,12911,12500,12332,12223,12146,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0906,5.4789,5.4789,0.54789,16450,14164,13039,12630,12462,12352,12275,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.168,1.082,1.082,0.1082,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1348,7.1707,7.1707,0.71707,16450,16335,16311,16284,16282,16268,16270,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0,0,0,0,0,0,0,12
1,0.1453,5.0769,5.0769,0.50769,16450,16312,16283,16251,16249,16232,16234,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1169,2.1749,2.1749,0.21749,16450,16313,16279,16242,16239,16220,16221,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1208,3.9063,3.9063,0.39063,16450,16311,16269,16227,16221,16201,16202,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1347,10.535,10.535,1.0535,16450,16230,16182,16135,16128,16105,16106,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0991,0.5423,0.5423,0.05423,16450,16006,15890,15799,15780,15744,15744,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.1019,0.1002,0.1002,0.01002,16450,15894,15712,15585,15543,15497,15491,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0603,0.02,0.02,0.002,16450,15795,15541,15369,15294,15233,15216,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0504,0.008,0.008,0.0008,16450,15727,15401,15174,15063,14980,14951,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0372,0.0342,0.0342,0.00342,16450,15667,15238,14922,14747,14625,14574,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0588,0.02,0.02,0.002,16450,15731,15217,14824,14582,14427,14353,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0342,0.0227,0.0227,0.00227,16450,15814,15222,14752,14440,14250,14150,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0275,0.0244,0.0244,0.00244,16450,15850,15195,14658,14294,14076,13958,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.066,0.0326,0.0326,0.00326,16450,15850,15143,14553,14155,13916,13787,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0798,0.0172,0.0172,0.00172,16450,15883,15123,14480,14042,13784,13643,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0574,0.0449,0.0449,0.00449,16450,15856,15022,14325,13858,13585,13435,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0973,0.7495,0.7495,0.07495,16450,15816,14940,14215,13735,13455,13302,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0806,0.159,0.159,0.0159,16450,15744,14828,14093,13616,13341,13191,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.068,0.1133,0.1133,0.01133,16450,15660,14679,13936,13473,13208,13062,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0946,0.239,0.239,0.0239,16450,15615,14600,13852,13395,13135,12990,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0863,0.2486,0.2486,0.02486,16450,15529,14476,13731,13286,13035,12895,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0386,0.0526,0.0526,0.00526,16450,15356,14223,13493,13084,12855,12726,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0801,0.0427,0.0427,0.00427,16450,15237,14033,13319,12940,12731,12611,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.02,0.116,0.116,0.0116,16450,15129,13867,13177,12830,12640,12530,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0643,0.2516,0.2516,0.02516,16450,15024,13740,13070,12746,12570,12466,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0616,0.0493,0.0493,0.00493,16450,14780,13473,12840,12552,12396,12303,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
1,0.0406,0.0183,0.0183,0.00183,16450,14446,13153,12586,12352,12226,12145,0,0,0,0,0,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,12
