"ActiveCells","POR","PERMI","PERMJ","PERMK","Pressure[0]","Pressure[366]","Pressure[731]","Pressure[1096]","Pressure[1461]","Pressure[1827]","Pressure[2192]","Pressure[2557]","Pressure[2922]","Pressure[3288]","Pressure[3653]","Pressure[4018]","Pressure[4383]","Pressure[4749]","Pressure[5114]","Pressure[5479]","Pressure[5844]","Pressure[6100.842]","CO2Gas[0]","CO2Gas[366]","CO2Gas[731]","CO2Gas[1096]","CO2Gas[1461]","CO2Gas[1827]","CO2Gas[2192]","CO2Gas[2557]","CO2Gas[2922]","CO2Gas[3288]","CO2Gas[3653]","CO2Gas[4018]","CO2Gas[4383]","CO2Gas[4749]","CO2Gas[5114]","CO2Gas[5479]","CO2Gas[5844]","CO2Gas[6100.842]","CO2Oil[0]","CO2Oil[366]","CO2Oil[731]","CO2Oil[1096]","CO2Oil[1461]","CO2Oil[1827]","CO2Oil[2192]","CO2Oil[2557]","CO2Oil[2922]","CO2Oil[3288]","CO2Oil[3653]","CO2Oil[4018]","CO2Oil[4383]","CO2Oil[4749]","CO2Oil[5114]","CO2Oil[5479]","CO2Oil[5844]","CO2Oil[6100.842]","CO2Water[0]","CO2Water[366]","CO2Water[731]","CO2Water[1096]","CO2Water[1461]","CO2Water[1827]","CO2Water[2192]","CO2Water[2557]","CO2Water[2922]","CO2Water[3288]","CO2Water[3653]","CO2Water[4018]","CO2Water[4383]","CO2Water[4749]","CO2Water[5114]","CO2Water[5479]","CO2Water[5844]","CO2Water[6100.842]","Cell Type"
1,0.1065,13.647,13.647,1.3647,16450,14022,13701,13241,13308,13049,13078,13041,13099,13046,13117,12999,13085,13069,13135,13461,13210,13072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.006,0.006,0.007,0.008,0.009,0.011,0.012,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0656,2.4254,2.4254,0.24254,16450,13954,13603,13146,13197,12944,12965,12935,12989,12941,13014,12902,12983,13015,13035,13437,13113,13055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.008,0.009,0.01,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0795,3.0201,3.0201,0.30201,16450,13871,13470,13022,13054,12820,12838,12812,12871,12828,12910,12809,12883,12952,12938,13420,13019,13349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.008,0.011,0.016,0.017,0.015,0.014,0.011,0.009,0.009,0.01,0.015,0.016,0.02,0.018,0.018,0.017,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,12
1,0.057,6.0751,6.0751,0.60751,16450,13823,13395,12945,12952,12723,12736,12718,12744,12711,12768,12674,12729,12878,12783,13405,12875,12866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.004,0.007,0.01,0.013,0.014,0.015,0.015,0.013,0.011,0.011,0.012,0.014,0.015,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,12
1,0.0928,1.8673,1.8673,0.18673,16450,13799,13355,12906,12905,12680,12684,12655,12669,12638,12672,12577,12616,12829,12664,13379,12761,12656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.004,0.004,0.006,0.008,0.011,0.015,0.019,0.023,0.024,0.024,0.024,0.024,0.025,0.027,0.027,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12
1,0.0727,3.6302,3.6302,0.36302,16450,13765,13289,12845,12833,12617,12612,12576,12578,12557,12577,12489,12513,12714,12550,13252,12633,12532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.008,0.011,0.016,0.021,0.025,0.029,0.032,0.037,0.066,0.086,0.092,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.003,12
1,0.0661,10.816,10.816,1.0816,16450,13751,13250,12809,12786,12577,12563,12528,12522,12506,12517,12436,12452,12580,12484,13057,12551,12455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.006,0.008,0.01,0.014,0.018,0.021,0.025,0.029,0.039,0.053,0.059,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.002,0.002,12
1,0.0681,13.569,13.569,1.3569,16450,13740,13224,12783,12755,12550,12531,12497,12486,12475,12480,12404,12416,12503,12447,12957,12512,12419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.006,0.007,0.01,0.013,0.017,0.021,0.024,0.03,0.041,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.002,12
1,0.1398,18.895,18.895,1.8895,16450,13718,13193,12755,12722,12521,12501,12467,12453,12443,12446,12372,12380,12438,12410,12871,12474,12382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.007,0.011,0.016,0.019,0.021,0.023,0.023,0.023,0.022,0.021,0.021,0.021,0.021,0.022,0.023,0.025,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12
1,0.1499,7.1328,7.1328,0.71328,16450,13684,13148,12709,12671,12476,12454,12420,12406,12399,12399,12328,12333,12367,12361,12757,12422,12335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.004,0.006,0.009,0.011,0.014,0.017,0.019,0.021,0.022,0.022,0.022,0.022,0.021,0.021,0.021,0.022,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12
1,0.1381,1.6038,1.6038,0.16038,16450,13617,13049,12621,12576,12397,12368,12332,12309,12304,12297,12237,12234,12233,12258,12506,12308,12231,0,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0.013,0.014,0,0,0.016,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.007,0.008,0.008,0.009,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1502,2.5078,2.5078,0.25078,16450,13565,12961,12546,12493,12331,12291,12251,12219,12215,12200,12146,12131,12106,12146,12282,12189,12123,0,0,0,0,0,0,0,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0,0.007,0.007,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1163,4.3562,4.3562,0.43562,16450,13579,12959,12550,12491,12338,12291,12252,12214,12213,12191,12142,12120,12087,12127,12212,12168,12107,0,0,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.15,12.784,12.784,1.2784,16450,13588,12963,12557,12496,12345,12297,12258,12218,12217,12194,12146,12122,12090,12129,12204,12170,12110,0,0,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1399,3.4924,3.4924,0.34924,16450,13589,12960,12555,12493,12343,12293,12254,12213,12213,12188,12142,12117,12083,12122,12191,12164,12104,0,0,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0937,4.1251,4.1251,0.41251,16450,13586,12954,12550,12487,12338,12288,12249,12207,12207,12181,12135,12109,12075,12114,12177,12156,12097,0,0,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,0.1937,0.1937,0.01937,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,0.1608,0.1608,0.01608,16450,16278,16262,16212,16230,16198,16215,16202,16222,16211,16227,16206,16227,16208,16233,16242,16240,16217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,0.5501,0.5501,0.05501,16450,16022,15991,15886,15924,15857,15894,15865,15908,15884,15918,15877,15922,15883,15937,15954,15951,15906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,3.1973,3.1973,0.31973,16450,15799,15762,15620,15681,15593,15650,15611,15675,15643,15693,15636,15701,15647,15722,15746,15744,15682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0343,3.3304,3.3304,0.33304,16450,15578,15542,15356,15438,15324,15404,15354,15442,15396,15464,15397,15482,15416,15514,15546,15544,15466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0553,0.7084,0.7084,0.07084,16450,15366,15341,15112,15201,15060,15156,15104,15209,15172,15226,15157,15253,15182,15301,15350,15344,15254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.012,0.027,0.039,0.048,0.048,0.048,0.045,0.042,0.039,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.001,12
1,0.0504,0.6874,0.6874,0.06874,16450,15097,15047,14778,14862,14693,14776,14723,14826,14803,14853,14784,14872,14793,14930,15013,14999,14894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.014,0.024,0.035,0.042,0.047,0.049,0.049,0.049,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.002,0.002,0.002,12
1,0.1326,0.3074,0.3074,0.03074,16450,14769,14683,14368,14465,14271,14357,14297,14412,14374,14444,14359,14473,14382,14541,14645,14627,14502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.007,0.01,0.012,0.014,0.016,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,12
1,0.0851,0.5748,0.5748,0.05748,16450,14437,14307,13933,14039,13815,13905,13840,13973,13927,14023,13917,14048,13946,14122,14248,14214,14069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.006,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0939,3.1109,3.1109,0.31109,16450,14355,14211,13802,13921,13670,13762,13675,13803,13729,13831,13697,13836,13721,13908,14041,13997,13833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1493,1.7081,1.7081,0.17081,16450,14289,14145,13715,13847,13580,13678,13581,13714,13626,13738,13587,13735,13607,13803,13930,13890,13710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.101,6.4411,6.4411,0.64411,16450,14219,14071,13621,13757,13478,13576,13476,13610,13520,13641,13486,13641,13513,13712,13838,13796,13602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.007,0.008,0.009,0.011,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0838,7.7532,7.7532,0.77532,16450,14196,14032,13580,13713,13434,13526,13427,13551,13458,13570,13414,13561,13442,13631,13772,13712,13521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.004,0.005,0.006,0.007,0.009,0.011,0.013,0.016,0.019,0.021,0.025,0.028,0.03,0.031,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12
1,0.101,12.986,12.986,1.2986,16450,14171,13983,13527,13655,13377,13464,13373,13490,13399,13504,13348,13482,13367,13536,13697,13610,13421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.006,0.007,0.009,0.01,0.012,0.014,0.017,0.019,0.022,0.025,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,12
1,0.1172,16.239,16.239,1.6239,16450,14139,13928,13468,13588,13312,13390,13308,13416,13332,13432,13281,13407,13302,13455,13632,13512,13319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.006,0.007,0.008,0.01,0.012,0.014,0.016,0.018,0.02,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,12
1,0.0724,7.8743,7.8743,0.78743,16450,14106,13876,13413,13524,13249,13318,13243,13342,13263,13358,13212,13331,13239,13380,13579,13439,13249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.007,0.008,0.01,0.012,0.013,0.015,0.017,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,12
1,0.06,1.5007,1.5007,0.15007,16450,14059,13801,13332,13433,13158,13218,13151,13240,13166,13256,13115,13227,13154,13277,13511,13343,13157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.008,0.009,0.011,0.012,0.014,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0852,3.7184,3.7184,0.37184,16450,14014,13732,13257,13349,13075,13129,13068,13150,13078,13168,13028,13136,13088,13188,13463,13261,13077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.004,0.004,0.007,0.007,0.012,0.012,0.017,0.018,0.025,0.026,0.032,0.033,0.041,0.041,0.047,0.05,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,12
1,0.1197,3.2272,3.2272,0.32272,16450,13967,13656,13188,13258,12994,13030,12983,13047,12988,13065,12940,13032,13041,13085,13428,13162,13001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.007,0.008,0.009,0.011,0.013,0.015,0.017,0.019,0.022,0.024,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,12
1,0.0876,1.7889,1.7889,0.17889,16450,13853,13499,13040,13087,12840,12868,12830,12881,12830,12903,12788,12871,12984,12928,13392,13014,12881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.007,0.008,0.01,0.011,0.013,0.014,0.016,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,12
1,0.0841,3.4137,3.4137,0.34137,16450,13769,13377,12926,12949,12718,12742,12714,12753,12712,12783,12679,12755,12933,12813,13395,12907,12817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.004,0.005,0.005,0.006,0.006,0.006,0.006,0.007,0.007,0.008,0.009,0.011,0.012,0.014,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,12
1,0.0405,2.5146,2.5146,0.25146,16450,13761,13346,12896,12908,12679,12694,12663,12690,12650,12698,12593,12651,12916,12710,13444,12815,12706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.004,0.006,0.009,0.012,0.015,0.02,0.024,0.023,0.02,0.017,0.015,0.014,0.017,0.016,0.016,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0.001,0.001,12
1,0.1023,1.4677,1.4677,0.14677,16450,13738,13309,12860,12866,12639,12650,12613,12635,12598,12640,12532,12575,12929,12626,13535,12741,12625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.004,0.005,0.007,0.01,0.013,0.018,0.022,0.027,0.031,0.035,0.039,0.057,0.074,0.08,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.003,12
1,0.0864,9.044,9.044,0.9044,16450,13715,13257,12811,12808,12587,12592,12545,12563,12535,12572,12467,12502,12984,12543,13615,12638,12533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.344,0.329,0.003,0.003,0.003,0.003,0.004,0.004,0.006,0.007,0.01,0.018,0.029,0.032,0.037,0.053,0.069,0.222,0.222,0.211,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002,0.007,0.007,0.006,12
1,0.1304,5.0168,5.0168,0.50168,16450,13692,13202,12760,12739,12530,12517,12476,12476,12457,12471,12386,12409,12640,12445,13202,12511,12418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0.2,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.007,0.011,0.015,0.019,0.025,0.035,0.069,0.112,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.003,0.004,12
1,0.15,10.136,10.136,1.0136,16450,13644,13135,12696,12667,12464,12445,12406,12398,12385,12390,12312,12326,12429,12359,12912,12423,12331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.009,0.011,0.015,0.019,0.029,0.046,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,12
1,0.1494,2.6698,2.6698,0.26698,16450,13626,13107,12669,12635,12437,12416,12379,12368,12358,12361,12287,12297,12353,12327,12789,12389,12299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.003,0.003,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.009,0.01,0.011,0.012,0.013,0.014,0.016,0.02,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,12
1,0.1285,3.8814,3.8814,0.38814,16450,13641,13107,12673,12637,12446,12424,12388,12376,12369,12370,12300,12306,12331,12335,12694,12392,12305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.005,0.006,0.006,0.007,0.007,0.007,0.008,0.008,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0911,1.7386,1.7386,0.17386,16450,13590,13033,12603,12559,12377,12347,12304,12286,12279,12276,12213,12214,12206,12237,12467,12280,12202,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0.006,0.006,0,0.007,0.007,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1453,1.7015,1.7015,0.17015,16450,13547,12949,12531,12481,12314,12278,12232,12206,12197,12186,12130,12120,12081,12130,12245,12161,12093,0,0,0,0,0,0,0,0.012,0.014,0.015,0.019,0.022,0.029,0.031,0.036,0.036,0.037,0.037,0.003,0.003,0.004,0.004,0.005,0.006,0.007,0.007,0.009,0.01,0.012,0.014,0.019,0.02,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,12
1,0.1634,3.8413,3.8413,0.38413,16450,13547,12927,12518,12458,12305,12258,12218,12180,12178,12155,12107,12084,12047,12090,12160,12128,12066,0,0,0,0,0,0,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.007,0.008,0.008,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1406,10.275,10.275,1.0275,16450,13544,12916,12511,12448,12299,12249,12210,12169,12168,12143,12096,12071,12035,12075,12138,12116,12056,0,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.1326,1.8267,1.8267,0.18267,16450,13563,12936,12533,12465,12315,12260,12219,12177,12176,12150,12104,12077,12042,12080,12138,12122,12064,0,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0593,3.7765,3.7765,0.37765,16450,13570,12934,12533,12467,12321,12267,12227,12184,12182,12156,12110,12082,12047,12084,12139,12126,12069,0,0,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,0.2929,0.2929,0.02929,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,16450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,0.8608,0.8608,0.08608,16450,16284,16277,16234,16253,16223,16243,16226,16248,16234,16252,16229,16251,16231,16256,16258,16261,16238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0466,1.237,1.237,0.1237,16450,16110,16101,16023,16060,16007,16043,16014,16055,16032,16065,16025,16066,16030,16076,16080,16085,16045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.02,4.5372,4.5372,0.45372,16450,15924,15914,15804,15862,15787,15842,15802,15863,15831,15882,15825,15887,15836,15903,15909,15918,15862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.002,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0321,0.9828,0.9828,0.09828,16450,15698,15701,15552,15646,15533,15625,15559,15659,15610,15702,15609,15710,15629,15729,15726,15745,15664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.004,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0.0225,0.2269,0.2269,0.02269,16450,15416,15486,15293,15466,15286,15453,15333,15511,15383,15587,15417,15616,15460,15623,15568,15619,15483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.004,0.007,0.01,0.014,0.017,0.022,0.185,0.242,0.231,0.216,0.19,0.164,0.139,0.115,0.102,0,0,0,0,0,0,0,0.001,0.001,0.006,0.007,0.007,0.006,0.006,0.005,0.004,0.004,0.003,12
1,0.0557,0.8113,0.8113,0.08113,16450,15082,15045,14774,14880,14724,14836,14783,14904,14922,14932,14878,14964,14876,15031,15093,15100,14986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.008,0.01,0.033,0.07,0.1,0.119,0.127,0.131,0.13,0.128,0.125,0,0,0,0,0,0,0,0,0,0.001,0.002,0.003,0.004,0.004,0.004,0.004,0.004,0.004,12
